lang	dem	synt_pos	anim	role	anaphor_device	anaphor_form	anaphor_referent	anaphor_start	anaphor_end	anaphor_sentence_transcription	anaphor_sentence_translation	filename	length_words
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	it adami	man	226.6386712053808	227.87673305396214	it adami ħak'asuʡaˤj ʁʷet'ičela bic'aqile it surira iχe aq'asʡaˤj caldeħra qʷaˤrʔbe, ħule wizurʡaˤj,	тот мужик придет же с дерева наполнив тот подол тоже туда посыпать остальные груши, посмотрел,	mhb_pears_anv_7.TextGrid	345
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	it surira	apron	230.01072418035912	230.46292407540832	it adami ħak'asuʡaˤj ʁʷet'ičela bic'aqile it surira iχe aq'asʡaˤj caldeħra qʷaˤrʔbe, ħule wizurʡaˤj,	тот мужик придет же с дерева наполнив тот подол тоже туда посыпать остальные груши, посмотрел,	mhb_pears_anv_7.TextGrid	345
mhb	DIST	INDEP	INANIM	secondary character	DIST	it	basket	247.5502585030433	247.73465069325752	sijawaraw hinijawarab it arbuχiba ile bikib duhesʡaˤj itis ħagublegоʡaˤj itize it urši	кто ее забрал наверно думал он не видел же он того мальчика	mhb_pears_anv_7.TextGrid	345
mhb	DIST	INDEP	ANIM	protagonist	DIST	itis	man	248.66100193457194	248.94198051013652	sijawaraw hinijawarab it arbuχiba ile bikib duhesʡaˤj itis ħagublegоʡaˤj itize it urši	кто ее забрал наверно думал он не видел же он того мальчика	mhb_pears_anv_7.TextGrid	345
mhb	DIST	INDEP	ANIM	protagonist	DIST	itize	man	250.20985891872073	250.4820569137989	sijawaraw hinijawarab it arbuχiba ile bikib duhesʡaˤj itis ħagublegоʡaˤj itize it urši	кто ее забрал наверно думал он не видел же он того мальчика	mhb_pears_anv_7.TextGrid	345
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	it urši	boy	250.52156952598767	251.06157522590084	sijawaraw hinijawarab it arbuχiba ile bikib duhesʡaˤj itis ħagublegоʡaˤj itize it urši	кто ее забрал наверно думал он не видел же он того мальчика	mhb_pears_anv_7.TextGrid	345
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NUM_NP	itdi ʜaˤballa uršira	boys	251.99231675745844	252.92744857925925	itdi ʜaˤballa uršira ʡaˤr buq'aˤk'aʡaˤj illedi itebaˤʜ,	те трое мальчики тоже когда прошли оттуда спереди,	mhb_pears_anv_7.TextGrid	345
mhb	DIST	INDEP	ANIM	protagonist	DIST	itinira	man	255.84474967879976	256.2354855104442	dub itinira ħaqib, ʡaˤrbaˤq'unʡaˤj itdira helьоnijal adamira lewre, helleb kinu χʷaʡaˤl buhubʡaˤj	ничего он тоже не сказал, ушли они тоже, такой человек оказался он тоже, там фильм тоже закончился	mhb_pears_anv_7.TextGrid	345
mhb	DIST	INDEP	ANIM	protagonist	DIST	itdira	boys	257.0457499949984	257.29599653886055	dub itinira ħaqib, ʡaˤrbaˤq'unʡaˤj itdira helьоnijal adamira lewre, helleb kinu χʷaʡaˤl buhubʡaˤj	ничего он тоже не сказал, ушли они тоже, такой человек оказался он тоже, там фильм тоже закончился	mhb_pears_anv_7.TextGrid	345
mhb	MED	ADNOM	ANIM	protagonist	MED_NP	Ilь dadda	man	84.13731837668294	84.61146972294814	Ilь dadda aqilegоʡaˤj ʡaˤraʁallara ič'e aquʡaˤj, ʁʷet'iče.	Тот дедушка поднялся потом ещё раз туда наверх на дерево	mhb_pears_isr_5.TextGrid	210
mhb	DIST	INDEP	ANIM	protagonist	DIST	it	boy	108.27130435804433	108.44252567752899	ili dursilini weqʷaqibilю it saʁо uquwe ca ʁarʁalizera, arikib urši qʷaˤrʔbera ardikile.	или девочка отвлекла его как-то  споткнулся об один камень, упал мальчик груши тоже упали(рассыпались)	mhb_pears_isr_5.TextGrid	210
mhb	PROX	INDEP	ANIM	protagonist	PROX	išra	boy	120.09062712731911	120.39136200897806	ʜaˤbal uršilini qʷaˤrʔbera darA dakib išra waq'ib k'at'ra waq'ile darA dakile qʷaˤrʔbera, ʡaˤraʁallara qʷaˤrʔbera seliče dixile ʡaˤraˤq'un.	Трое ребят груши тоже собрали его тоже вытряхнули собрав груши тоже снова груши тоже на это поставили и уехал	mhb_pears_isr_5.TextGrid	210
mhb	MED	INDEP	ANIM	secondary character	MED	hellis	boy1	142.6827224224157	143.08004368942497	Išlaˤpa χile wak'ile, išlaˤpa χile wak'ib ca urši, hellis cacalis ca-ca qʷaˤrʔra gib uršilini.	Шляпу принёс пришёл, шляпу принёс пришёл один из ребят, ему каждому по одной груше тоже дал мальчик	mhb_pears_isr_5.TextGrid	210
mhb	MED	INDEP	ANIM	secondary character	MED	Helra	boy1	146.67694319547437	147.0896304783348	Helra ʡaˤraˤq'un, ca ketal wak'ibi heč'edi ketal qʷaˤrʔbera χile wak'ibi hize ħabargib karzinka.	Он тоже ушёл, спустившийся оттуда вниз груши тоже взяв спустившийся он не нашёл корзинку	mhb_pears_isr_5.TextGrid	210
mhb	MED	ADNOM	ANIM	protagonist	MED_COMPLEX_NP	helь qʷaˤrʔbela weʡra lewre	man	161.9034841794382	163.3391090889634	če ra lewre, helь qʷaˤrʔbela weʡra lewre.	три ли было запутавшийся он тоже был, этот груш хозяин был	mhb_pears_isr_5.TextGrid	210
mhb	PROX	INDEP	ANIM	protagonist	PROX	iš	man	21.646572854697975	22.039620109569185	cajli bilc'aquwe lewre iš	другую наполнял он	mhb_pears_kzm_4.TextGrid	346
mhb	MED	INDEP	ANIM	secondary character	MED	helra	man2	50.288979999663844	50.60511958145884	helra ʡaˤraˤq'un hetedi itebaˤʜileʡew,	он тоже ушел оттуда,	mhb_pears_kzm_4.TextGrid	346
mhb	ABOVE	INDEP	ANIM	protagonist	ABOVE	ič'ize	man	78.91023597621957	79.2307271639729	ič'ize gʷa-ħagub ʡaˤj ar buχri	а тот не заметил что забрали.	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	INDEP	ANIM	protagonist	DIST	it	boy	91.336301468129	91.79552097846147	hanna dursilis ʡaˤlla hešʔоn ħule lewre ʡaˤj it,	теперь за девочкой вслед вот так смотрел	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	INDEP	ANIM	protagonist	DIST	itija	boy	99.08439360752554	99.21864080078937	itija it, cenħeb karzina heteb bac'aq'ur itija hete hunħeb	и его эта полностью корзина там рассыпалась его там на дороге.	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	INDEP	INANIM	secondary character	DIST	it	basket	99.21864080078937	99.44442017127855	itija it, cenħeb karzina heteb bac'aq'ur itija hete hunħeb	и его эта полностью корзина там рассыпалась его там на дороге.	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	INDEP	ANIM	protagonist	DIST	it	boy	105.5303584381836	105.86036256391358	hanna hilixile it lewre	Теперь Лежал он	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	het karzinaleħe	basket	112.39586255624776	113.37050699023735	ʜaˤblinijalla het karzinaleħe darʔa dakib hetdi, incbera, qʷaˤrʔbeʡaˤj,	все трое в эту корзину собрали те яблоки т.е груши	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	hetdi, incbera, qʷaˤrʔbeʡaˤj,	pears	113.95789606053081	116.4915785352611	ʜaˤblinijalla het karzinaleħe darʔa dakib hetdi, incbera, qʷaˤrʔbeʡaˤj,	все трое в эту корзину собрали те яблоки т.е груши	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	het lisibit'iče	bike	118.60321344557167	119.21346378937595	bixib ʡaˤraʁalla het lisibit'iče het, qʷaˤrʔbera, qʷaˤrʔbela karzinara,	поставили снова на тот велосипед ту корзину с грушами	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	ADNOM	INANIM	secondary character	DIST_COMPLEX_NP	het, qʷaˤrʔbera, qʷaˤrʔbela karzinara	basket	119.21346378937595	123.61095859583749	bixib ʡaˤraʁalla het lisibit'iče het, qʷaˤrʔbera, qʷaˤrʔbela karzinara,	поставили снова на тот велосипед ту корзину с грушами	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	INDEP	ANIM	protagonist	DIST	it	boy	123.94657657899707	124.25296517230554	it lisibit'ičew kajile	он на велосипед сел	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	INDEP	ANIM	protagonist	NP_DIST	it urši	boy	125.89054343301775	126.45469271301594	ʡaˤraˤq'un ʡaˤj it urši	и уехал тот мальчик.	mhb_pears_kzm_4.TextGrid	346
mhb	PROX	INDEP	ANIM	protagonist	PROX	išdi	boys	129.21506716522245	129.57068067492136	išdi bašes baʔib ʡaˤj,	они начали уходить	mhb_pears_kzm_4.TextGrid	346
mhb	PROX	INDEP	ANIM	protagonist	PROX_POSS	išija	boy	131.02103768613284	131.2844551007246	bargib išija išlap'a	нашли его шляпу	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	INDEP	ANIM	protagonist	DIST	itize	boy	134.6149626558333	134.8919089471897	waˤbaˤtur ʡaˤj itize	Позвали его,	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	INDEP	ANIM	protagonist	DIST	itize,	boy	135.44033722155422	135.9013176970898	šwaˤt' ib itize,	свистнули ему,	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	INDEP	ANIM	protagonist	DIST	itišu	boys	139.96945861646375	140.41185800096267	ʡaˤraˤq'un ʡaˤj itišu	пошел к нему.	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	INDEP	ANIM	protagonist	DIST	itize	boy	141.5097782273762	141.90827646618337	itize išlaˤp'ara gib ʡaˤj itini	Ему шляпу тоже передал	mhb_pears_kzm_4.TextGrid	346
mhb	PROX	INDEP	ANIM	protagonist	PROX	išdilize	boys	144.1848215981738	145.05698429968172	ʜaˤbal qaˤrʔ gib išdilize,	а тот три груши дал им.	mhb_pears_kzm_4.TextGrid	346
mhb	PROX	ADNOM	ANIM	protagonist	PROX_NUM_NP	išdi ʜaˤballa urši	boys	148.33857089383093	149.56956806204946	q'eʔowe lebre ʡaˤj išdi ʜaˤballa urši	шли эти три мальчика	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NUM_NP	iddi ʜaˤballa urši	boys	172.28681389719546	173.2550510822967	iddi ʜaˤballa urši, ʡaˤrq'es baʔib ʡaˤj hešedi hunħedi,	Те три мальчика начали уходить отсюда по дороге,	mhb_pears_kzm_4.TextGrid	346
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	hetdi uršbera	boys	181.98059928181988	182.74025834551506	hetdi uršbera ʡaˤrbaˤq'un,	Те мальчики тоже ушли	mhb_pears_kzm_4.TextGrid	346
mhb	MED	INDEP	ANIM	protagonist	MED	ilь	man	52.80142772841682	53.02752767594143	Guržira ħargʷare ilь.	Грузин тоже не был наверно он	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	INANIM	secondary character	MED	ilьdi	pears	58.48720717927767	58.739648868261455	ʡaˤraʁa ilьdi dirʔulaʁe, partukleħe lelle illini ilьdi dirʔuwe.	Потом когда их собирал, в фартук было он их собирал	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	ANIM	protagonist	MED	illini	man	60.531503090107094	60.93540979248115	ʡaˤraʁa ilьdi dirʔulaʁe, partukleħe lelle illini ilьdi dirʔuwe.	Потом когда их собирал, в фартук было он их собирал	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	INANIM	secondary character	MED	ilьdi	pears	61.1198019826954	61.39419512289516	ʡaˤraʁa ilьdi dirʔulaʁe, partukleħe lelle illini ilьdi dirʔuwe.	Потом когда их собирал, в фартук было он их собирал	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	ANIM	protagonist	MED	illija	man	63.118147157302296	63.50229755358197	Ca qʷaˤrʔ arbikib illija.	Одна груша упала у него	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	INANIM	secondary character	MED	ilьdi	pears	65.81620147874298	66.05327715187558	ʡaˤraʁa partukleħe abzulla ilьdi darʔibijaʁle, čew warcurijaʁle, išini karzinkaleħe irhuwe lelle ilьdi.	Потом в фартук всех их когда собрал, спустился когда, он в корзинку кидал было их	mhb_pears_mgm_6.TextGrid	234
mhb	PROX	INDEP	ANIM	protagonist	PROX	išini	man	68.30399035980072	68.68814075608039	ʡaˤraʁa partukleħe abzulla ilьdi darʔibijaʁle, čew warcurijaʁle, išini karzinkaleħe irhuwe lelle ilьdi.	Потом в фартук всех их когда собрал, спустился когда, он в корзинку кидал было их	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	INANIM	secondary character	MED	ilьdi.	pears	71.04389974988281	71.35341521202814	ʡaˤraʁa partukleħe abzulla ilьdi darʔibijaʁle, čew warcurijaʁle, išini karzinkaleħe irhuwe lelle ilьdi.	Потом в фартук всех их когда собрал, спустился когда, он в корзинку кидал было их	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	ANIM	protagonist	MED	illini	man	78.07837604365203	78.493097554057	Ca arbikile illini aqbaq'ile, pardawlini buškra buškile, ħunt'al pardawlini, bixib aqu.	Одна когда упала он поднял платком вытереть тоже вытер, красным платком, поставил на верх	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	ANIM	secondary character	MED	illini	man2	94.90825087610216	95.264765858731	Itela qʷaˤrʔra ħasib illini.	Оттуда грушу тоже не взял он	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	ANIM	protagonist	MED	illis	boy	109.2198796925038	109.55092931923056	Hačam ca qʷaˤrʔ asib, ʡaˤraʁa ʁidu bikib duhes illis, ħule wizur aqu.	Сначала одну грушу взял, потом мало показалось наверно ему, посмотрел вверх	mhb_pears_mgm_6.TextGrid	234
mhb	DIST	INDEP	ANIM	protagonist	DIST	Itra	man	111.09129699356686	111.37869172446153	Itra illiče ħule agʷire.	Он тоже на него не смотрел	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	ANIM	protagonist	MED	illiče	boy	111.4387409020323	111.75887680480105	Itra illiče ħule agʷire.	Он тоже на него не смотрел	mhb_pears_mgm_6.TextGrid	234
mhb	PROX	INDEP	ANIM	protagonist	PROX	Išini	boy	113.04056986306705	113.53896325715021	Išini it χʷaˤlel karzina bixib het welasipedla haraq'era, waʔib wašes.	Он ту большую корзину поставил на тот перед велосипеда тоже, начал ехать	mhb_pears_mgm_6.TextGrid	234
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	it χʷaˤlel karzina	basket	113.61334879633158	114.47917089700161	Išini it χʷaˤlel karzina bixib het welasipedla haraq'era, waʔib wašes.	Он ту большую корзину поставил на тот перед велосипеда тоже, начал ехать	mhb_pears_mgm_6.TextGrid	234
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	het welasipedla	bike	114.88640132110105	115.65036199816284	Išini it χʷaˤlel karzina bixib het welasipedla haraq'era, waʔib wašes.	Он ту большую корзину поставил на тот перед велосипеда тоже, начал ехать	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	ANIM	protagonist	MED	ilь	boy	119.2586413964099	119.47691587557041	ʡaˤraˤq'un ilь.	Уехал он	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	ANIM	protagonist	MED	ilь	boy	127.45508906314096	127.70610471417555	Qʷas-qʷas uhub caʁida ilь, se uhub, rassteraˤca uhuble, ʁarʁaliče ħulara bikile arikib.	Замкнулся чуть он, это стало, растерялся, на камень колесо тоже попав упал	mhb_pears_mgm_6.TextGrid	234
mhb	MED	ADNOM	ANIM	protagonist	MED_NP	Helьdi uršbejni	boys	138.59656742747455	139.15316734933387	Helьdi uršbejni kumak baq'ib helьdi qʷaˤrʔbere darʔes, seličera dixes, welasipedičera dixes.	Эти мальчики помощь сделали эти груши тоже собрать, на это тоже поставить, на велосипед тоже поставить	mhb_pears_mgm_6.TextGrid	234
mhb	MED	ADNOM	INANIM	secondary character	MED_NP	helьdi qʷaˤrʔbere	pears	140.16326153904674	140.86173987236037	Helьdi uršbejni kumak baq'ib helьdi qʷaˤrʔbere darʔes, seličera dixes, welasipedičera dixes.	Эти мальчики помощь сделали эти груши тоже собрать, на это тоже поставить, на велосипед тоже поставить	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	ANIM	protagonist	MED	ilь.	boy	146.36699671077898	146.64347771771563	Hunew watur ilь.	Проводили его	mhb_pears_mgm_6.TextGrid	234
mhb	MED	ADNOM	ANIM	protagonist	MED_NP	ilьdi uršbe	boys	147.6852841192385	148.3692108206081	ʡuraʁa ilьdi uršbe ʡaˤrq'ulaˤʁe gub ilьdilize arbikibi išija q'aˤpa šlaˤpa.	Потом эти мальчики когда уходили увидели они упавшую его шляпу	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	ANIM	protagonist	MED	ilьdilize	boys	149.0399506075582	149.52015446171134	ʡuraʁa ilьdi uršbe ʡaˤrq'ulaˤʁe gub ilьdilize arbikibi išija q'aˤpa šlaˤpa.	Потом эти мальчики когда уходили увидели они упавшую его шляпу	mhb_pears_mgm_6.TextGrid	234
mhb	PROX	INDEP	ANIM	protagonist	PROX	išija	boy	150.61880267348587	151.12447188354105	ʡuraʁa ilьdi uršbe ʡaˤrq'ulaˤʁe gub ilьdilize arbikibi išija q'aˤpa šlaˤpa.	Потом эти мальчики когда уходили увидели они упавшую его шляпу	mhb_pears_mgm_6.TextGrid	234
mhb	MED	ADNOM	INANIM	secondary character	MED_NP	Helь šlaˤpara	hat	152.32330674785948	152.90900993360682	Helь šlaˤpara šwaˤt' baq'ile ilь wizaqile, ibaˤʜ gib.	Эту шапку тоже свистнули(не украли а засвистели держа саму шляпу) его остановили, обратно дали(вернули	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	ANIM	protagonist	MED	ilь	boy	153.81848693010892	154.00038232940935	Helь šlaˤpara šwaˤt' baq'ile ilь wizaqile, ibaˤʜ gib.	Эту шапку тоже свистнули(не украли а засвистели держа саму шляпу) его остановили, обратно дали(вернули	mhb_pears_mgm_6.TextGrid	234
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	It šlaˤpa	hat	155.9567157445481	156.46602286258926	It šlaˤpa gibijaʁle it uršilini ʜaˤbal qʷaˤrʔ gib duhes išize, išdi calbeħ uršbeze.	Ту шляпу когда вернули тот мальчик три груши дал кажется ему, этим другим мальчикам	mhb_pears_mgm_6.TextGrid	234
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	it uršilini	boy	157.6355865842894	158.2503930339248	It šlaˤpa gibijaʁle it uršilini ʜaˤbal qʷaˤrʔ gib duhes išize, išdi calbeħ uršbeze.	Ту шляпу когда вернули тот мальчик три груши дал кажется ему, этим другим мальчикам	mhb_pears_mgm_6.TextGrid	234
mhb	PROX	ADNOM	ANIM	protagonist	PROX_NP	išdi calbeħ uršbeze	boys	160.01310363607456	161.30092306312156	It šlaˤpa gibijaʁle it uršilini ʜaˤbal qʷaˤrʔ gib duhes išize, išdi calbeħ uršbeze.	Ту шляпу когда вернули тот мальчик три груши дал кажется ему, этим другим мальчикам	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	ANIM	protagonist	MED	ilьdira	boys	162.55753391454923	162.83765282947186	ʡuraʁa ilьdira bašuwe ħabalhas kuda q'uwe buʔubijalla ilьdi.	Потом они тоже пешком не знаю куда шли были они	mhb_pears_mgm_6.TextGrid	234
mhb	MED	INDEP	ANIM	protagonist	MED	ilьdi	boys	164.98038063323082	165.38055051169175	ʡuraʁa ilьdira bašuwe ħabalhas kuda q'uwe buʔubijalla ilьdi.	Потом они тоже пешком не знаю куда шли были они	mhb_pears_mgm_6.TextGrid	234
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	it adami	man	168.06681181001753	168.58703265201675	A it adami čew warcur, ʡuraʁalla partukleħe darʔibi sik'al karzinkaleħe dixes.	А тот мужчина спустился, снова в фартук собравшиеся вещи в корзинку поставить	mhb_pears_mgm_6.TextGrid	234
mhb	PROX	INDEP	ANIM	protagonist	PROX	Išize	man	173.57874604501114	173.88069240784984	Išize gub abzulla karzinart agʷara.	Он увидел что всех корзинок нет	mhb_pears_mgm_6.TextGrid	234
mhb	BELOW	ADNOM	ANIM	protagonist	BELOW_NP	Iχdi uršbera	boys	175.96538156256284	176.5474468403242	Iχdi uršbera ʡaˤrbaˤq'un haraq'ela, išis haraq'ela qʷaˤrʔra bukuwe.	Те мальчики тоже ушли спереди, перед ним грушу тоже кушая	mhb_pears_mgm_6.TextGrid	234
mhb	PROX	INDEP	ANIM	protagonist	PROX	išis	man	177.9334423913902	178.39181879762725	Iχdi uršbera ʡaˤrbaˤq'un haraq'ela, išis haraq'ela qʷaˤrʔra bukuwe.	Те мальчики тоже ушли спереди, перед ним грушу тоже кушая	mhb_pears_mgm_6.TextGrid	234
mhb	PROX	INDEP	ANIM	protagonist	PROX	išize	man	182.67859173106652	183.02783089772333	ʡaˤraʁa išize arʁib duhesʡaˤj hinija arduχibijalla.	Потом он тоже понял наверно кто забрал	mhb_pears_mgm_6.TextGrid	234
mhb	DIST	INDEP	ANIM	protagonist	DIST	Itija	man	21.393810458734947	22.131379219591924	Itija eee spiciʔalьnо iddi qʷarʔbe diχes baq'ibi prispоsоblennыj fartuk ra lebre.	У него эээ специально эти  груши положить сделанный приспособленный фартук тоже был.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	iddi qʷarʔbe	pears	22.932359444704467	23.49651174095519	Itija eee spiciʔalьnо iddi qʷarʔbe diχes baq'ibi prispоsоblennыj fartuk ra lebre.	У него эээ специально эти  груши положить сделанный приспособленный фартук тоже был.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	INANIM	secondary character	DIST	idti	pears	31.10769686208185	31.349162825457643	Lazati migiri ra lebre,migilliče ur aqile idti daq'as... daq'ile irχuwe lele išʔоni demχuri uʔuuʔu karzinartiħe.	Удобная лестница тоже была,на лестницу поднявшись их собрать.....собрав, кидал в такие плетенные корзины.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	ite	man	39.53242627452531	39.778282528144295	Uuʔuu, speciʔalьnо daq'ibi ručre оni se lelle ʡaˤj, ite dirχuwe lelle,	Специально сделанные как корзины вещи были,туда он ставил,	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	itija	man	45.30692947127329	45.44193089625158	i kʷijal bic'a=ca bic'aqile lelle,kʷiʔesiʔal ra bilc'aquwe lewre, pоčti χoʔal duhub itija itdi dic'aqile.	и когда две запол=одна заполнена была, вторую тоже заполнял,почти они заполнены были.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	INANIM	secondary character	DIST	itdi	basket	45.46388234746755	45.68010414194497	i kʷijal bic'a=ca bic'aqile lelle,kʷiʔesiʔal ra bilc'aquwe lewre, pоčti χoʔal duhub itija itdi dic'aqile.	и когда две запол=одна заполнена была, вторую тоже заполнял,почти они заполнены были.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	it	man	48.25219613787122	48.54854072928697	Uuʔuu, ħeldijaʁle it cati hujs qʷarʔbe daq'as ič'e aqibijaʁle,uʔuu wak'ib ite eee wišt'al eee uršːi.	Тогда, когда он еще раз собрать груши поднялся,пришел туда маленький мальчик.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	it adamilis	man	59.023765395448805	59.59669827218592	Nu uršːi wak'ače ra gоχaqib eža ra bit'akile it adamilis šulʡedi itebaˤʜ ʡaˤraq'un ca.	Но прежде чем мальчик пришел,показали, как, потащив козу, рядом с этим мужчиной прошел один.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	itti qʷarʔbela	pears	66.0638575625694	67.1065514953285	Aaʔa, sss,tama=nab tamaša bizuri se gо itti qʷarʔbela lelle ite dirχulaʁle kak budtо bы wahajlel aq'ilь=ʡaˤq'ilь merʔičela kuda irhul оni eee dapara duk'ul t'amne.	То, что меня удивило - это то, что, когда эти груши туда ставили,был такой удар, как будто их с очень большой высоты кидали.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	it	man	76.32457419715996	76.43213630811827	Uuʔuu, ʜaˤbʔesili eee kude diχes it aqibijaʁle hanuhub wišt'al=wišt'al uršːi uʔuu lisipit' ra bašaq'uwe.	В третью собирать когда он залез, появился маленький мальчик на велосипеде.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	itini	boy	81.51978169770722	81.97417673787804	Wak' ra wak'ile itini lisipit'la=lisipit'ičela čewra warculle hačam ħule ra wizur, kʷe ra asib ca qʷarʔ.	Приехав,он сначала с велосипеда слез,потом одну грушу в руки тоже взял.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	it	boy	86.70701751348956	86.901287856751	Araʁa it cenħeb eee se biχib lisipt'la ħule= ħulala haraq'eb lebre abыčnо ite ʡaˤbad buʔan ʡaˤj baga=bagažnik,	Потом он полностью поставил на колесо велосипеда=обычно сзади бывает багажник,	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	itija	boy	92.75169179796106	93.08096356620078	itija it lebre eee sela haraq'eb,	а у него он был	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	INANIM	secondary character	DIST	it	trunk	93.13364704911913	93.26974604665823	itija it lebre eee sela haraq'eb,	а у него он был	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	it ra	boy	97.95004846007392	98.23980761612486	it ħulala haraq'eb, ite biχile it ra bašaquwe it ra ʡaˤrq'ulaʁle , itišːu uʔuu dand q'uwe lele lisipit' ra kile dursi.	преред этим, перед колесом, когда он ехал ему на встречу на велосипеде ехала девочка.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	itišːu	boy	99.52616265738138	100.60617405720765	it ħulala haraq'eb, ite biχile it ra bašaquwe it ra ʡaˤrq'ulaʁle , itišːu uʔuu dand q'uwe lele lisipit' ra kile dursi.	преред этим, перед колесом, когда он ехал ему на встречу на велосипеде ехала девочка.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	ADNOM	ANIM	secondary character	DIST_NP	Het dursiliče	girl	103.80146089681911	105.00440042345488	Het dursiliče iwaˤʜ ħulewizurijaʁle	Когда он оглянулся на эту девочку,	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	itija	boy	107.11009333086943	107.34277871375883	ʁʷarlini itija šlaˤpa ra berʁib, iχe ʁrʁalize lisipit' buquwe, lisipit'ičela aqula it se ra arbikile it ra bac'buhub.	ветром сдуло его шляпу,споткнулся об камень велосипет, это тоже упало и опрокинулось.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	INANIM	secondary character	DIST	it ra	basket	112.01320307508423	112.21515642627126	ʁʷarlini itija šlaˤpa ra berʁib, iχe ʁrʁalize lisipit' buquwe, lisipit'ičela aqula it se ra arbikile it ra bac'buhub.	ветром сдуло его шляпу,споткнулся об камень велосипет, это тоже упало и опрокинулось.	mhb_pears_mjs_2.TextGrid	388
